"Joule_calculated","subject","browser","fcp","V1","type","joule_normalized","fcp_normalized","payload_normalized"
946.74564,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","chrome",2515.2,4315,"full",1.68639462440876,0.712870450382715,-0.543134737187442
644.98896,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","chrome",3447.6,5371,"full",0.771470838673702,1.71123880965454,-0.0348213172603477
720.62856,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","chrome",3155.9,4964,"full",1.0358199150205,1.43953147093846,-0.217552525271053
471.86496,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","chrome",3625.5,4855,"full",0.0264150542825686,1.77483021375867,-0.265348843723046
991.8018,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","chrome",2757.4,4509,"full",1.79722763700021,0.978599760293084,-0.453762190169879
480.14604,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","opera",1591.8,4452,"full",0.067888337382903,-0.17967539957961,-0.48485701204345
445.52736,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","opera",1800.9,4692,"full",-0.110500513450175,0.160836442101396,-0.338236217123051
458.676,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","opera",1853.9,5100,"full",-0.0411646900181429,0.193846218385278,-0.156135868703289
666.29664,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","opera",1545.5,4316,"full",0.84895090868438,-0.294313289581477,-0.535082815086322
277.119,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-full","opera",1672.3,5570,"full",-1.24238718292475,-0.0255332472823687,0.0208900882468884
731.50776,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","chrome",3005.9,4915,"noads",1.07153985279356,1.23047704312688,-0.250951183086641
401.64696,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","chrome",2681.8,5213,"noads",-0.357672256619647,0.885427833849893,-0.0999671939607428
425.52108,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","chrome",2458,4424,"noads",-0.220025367265764,0.677406385269592,-0.50058010546674
449.25696,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","chrome",2518.3,5068,"noads",-0.090627728702045,0.718868052822716,-0.170248367898512
447.1848,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","chrome",2691.3,4754,"noads",-0.101648558776537,0.899251867969512,-0.304022025329353
480.35448,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","opera",1602.3,4180,"noads",0.0689229932687115,-0.156135868703289,-0.665774016222946
506.088,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","opera",1638.3,4179,"noads",0.193328180919345,-0.0673585125925315,-0.671578841593754
476.93052,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","opera",1821.6,4545,"noads",0.0518699560519674,0.165540571952053,-0.415497455089035
461.97972,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","opera",1551.8,4293,"noads",-0.024055863476329,-0.265348843723046,-0.564781749261431
1077.95268,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noads","opera",1549.3,4222,"noads",1.99579372921296,-0.274977748969005,-0.625746113747675
397.76184,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","chrome",2778.5,4429,"noanalytics",-0.380843587557399,1.00902433633217,-0.495325504665913
375.8004,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","chrome",3787,5535,"noanalytics",-0.51623596822167,1.95996398454005,0.00696291258084083
424.4652,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","chrome",4450.8,5935,"noanalytics",-0.225948003733721,2.48478518923856,0.104633455614075
456.9318,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","chrome",2380.4,3656,"noanalytics",-0.0502470705682841,0.592219364812039,-0.93458929107348
338.04,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","chrome",3056.2,4374,"noanalytics",-0.768672801284175,1.30839094968963,-0.527065436033742
568.95048,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","opera",1689.1,3737,"noanalytics",0.472438490770232,0.0162473795380189,-0.906228700757338
602.30412,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","opera",1546.4,3771,"noanalytics",0.608245484632425,-0.287049950183621,-0.871770972189959
494.676,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","opera",1933.4,4710,"noanalytics",0.138957915395632,0.250951183086641,-0.333325107587732
450.01908,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","opera",1650,3889,"noanalytics",-0.0865871574137831,-0.0441123922489626,-0.818690596654295
231.552,"http-scientificamerican-com-batterystats-scientificamerican-scientificamerican-noanalytics","opera",1721.4,4285,"noanalytics",-1.67062913683593,0.0696849203184557,-0.570234707771494
643.67532,"http-w3schools-com-batterystats-w3schools-w3schools-full","chrome",1698.3,3842,"full",0.766610689403054,0.0301769568554704,-0.851585042182344
638.01684,"http-w3schools-com-batterystats-w3schools-w3schools-full","chrome",3047.5,5053,"full",0.745561675380681,1.28684548909448,-0.17967539957961
616.67892,"http-w3schools-com-batterystats-w3schools-w3schools-full","chrome",2269.7,4691,"full",0.664471473555486,0.495325504665913,-0.343155498201741
642.105,"http-w3schools-com-batterystats-w3schools-w3schools-full","chrome",2108.5,4129,"full",0.76078785438059,0.367879665820457,-0.730941616531513
869.26896,"http-w3schools-com-batterystats-w3schools-w3schools-full","chrome",1776.1,3983,"full",1.48286458866046,0.142054399120219,-0.774070859505182
745.3296,"http-w3schools-com-batterystats-w3schools-w3schools-full","opera",1048.5,3580,"full",1.11616286472696,-1.3769797181483,-0.963722271712118
665.3106,"http-w3schools-com-batterystats-w3schools-w3schools-full","opera",1191.8,3764,"full",0.84542044798025,-0.94179755677983,-0.885427833849893
224.62848,"http-w3schools-com-batterystats-w3schools-w3schools-full","opera",985.3,3311,"full",-1.74299484797119,-1.73166439612225,-1.05649802925668
540.72,"http-w3schools-com-batterystats-w3schools-w3schools-full","opera",1031.4,3285,"full",0.351118979855088,-1.46620446492241,-1.07286134165
888.71904,"http-w3schools-com-batterystats-w3schools-w3schools-full","opera",980.4,3455,"full",1.53561627325122,-1.75283909932597,-1.00133129752569
594.5382,"http-w3schools-com-batterystats-w3schools-w3schools-noad","chrome",1978.6,1988,"noads",0.577308721587366,0.274977748969005,-2.06536065002228
230.28948,"http-w3schools-com-batterystats-w3schools-w3schools-noad","chrome",2063.9,2061,"noads",-1.68366247750739,0.338236217123051,-1.90019596656649
350.15328,"http-w3schools-com-batterystats-w3schools-w3schools-noad","chrome",2949,2999,"noads",-0.684744630617421,1.16853112339568,-1.19655132690156
218.5326,"http-w3schools-com-batterystats-w3schools-w3schools-noad","chrome",1491,1505,"noads",-1.80858085234696,-0.412968585979671,-2.48478518923857
330.65136,"http-w3schools-com-batterystats-w3schools-w3schools-noad","chrome",1601.7,1497,"noads",-0.821355490343141,-0.160836442101396,-2.60233042765711
249.85656,"http-w3schools-com-batterystats-w3schools-w3schools-noad","opera",1045.4,1428,"noads",-1.48925950986124,-1.38905898362949,-3.11301726340868
502.72344,"http-w3schools-com-batterystats-w3schools-w3schools-noad","opera",1015.1,1916,"noads",0.177426887815913,-1.56891963249893,-2.10622070795391
221.022,"http-w3schools-com-batterystats-w3schools-w3schools-noad","opera",959.6,1470,"noads",-1.78157888482513,-1.8726906799231,-2.77292129460866
518.79276,"http-w3schools-com-batterystats-w3schools-w3schools-noad","opera",1440.6,2679,"noads",0.252433688669499,-0.495325504665913,-1.3305615131789
199.41912,"http-w3schools-com-batterystats-w3schools-w3schools-noad","opera",1511.2,3039,"noads",-2.0267659559272,-0.37036424480676,-1.17776855244864
696.7224,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","chrome",2301.1,3723,"noanalytics",0.955395745822078,0.505848564254806,-0.913249926683609
783.89136,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","chrome",1723.2,3295,"noanalytics",1.23641470151334,0.0766664576563184,-1.06464405193839
664.11576,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","chrome",3756.7,5436,"noanalytics",0.841135372265555,1.92921881220677,-0.0208900882468886
656.9748,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","chrome",1606.1,3064,"noanalytics",0.815363786016674,-0.146744955486549,-1.16394958215326
708.53184,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","chrome",1855.6,5252,"noanalytics",0.995463738985478,0.19857834735111,-0.0766664576563184
302.54472,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","opera",1093.9,3672,"noanalytics",-1.03312694856535,-1.23544034156125,-0.920316464918705
581.2344,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","opera",1223.2,3613,"noanalytics",0.523359685957979,-0.825197875733766,-0.94179755677983
226.14624,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","opera",1101.6,3237,"noanalytics",-1.72694191751147,-1.20610300126827,-1.10648068751121
779.49936,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","opera",1008.8,2797,"noanalytics",1.2230207415639,-1.58501483835917,-1.26588137468199
605.9448,"http-w3schools-com-batterystats-w3schools-w3schools-noanalytics","opera",958.5,3080,"noanalytics",0.622611628752353,-1.92921881220677,-1.15034938037601
367.0272,"http-www-britannica-com-batterystats-britannica-britannica-full","chrome",2443.3,11299,"full",-0.572548107354131,0.65423104549283,1.19655132690156
403.90488,"http-www-britannica-com-batterystats-britannica-britannica-full","chrome",2512.2,11074,"full",-0.344308509085399,0.706898381869951,1.09795939076241
394.70112,"http-www-britannica-com-batterystats-britannica-britannica-full","chrome",5133,14058,"full",-0.399258040130707,2.77292129460866,2.20041058121003
322.7256,"http-www-britannica-com-batterystats-britannica-britannica-full","chrome",3005.9,11150,"full",-0.879193025520251,1.23047704312688,1.12376882255426
350.75052,"http-www-britannica-com-batterystats-britannica-britannica-full","chrome",2322.2,10743,"full",-0.680682047901989,0.527065436033742,0.956362964763013
553.89888,"http-www-britannica-com-batterystats-britannica-britannica-full","opera",1003.5,10782,"full",0.408523915792689,-1.61849689446641,0.978599760293084
302.72616,"http-www-britannica-com-batterystats-britannica-britannica-full","opera",1157.9,10440,"full",-1.03169774429139,-1.01677756045901,0.892318535094087
633.36636,"http-www-britannica-com-batterystats-britannica-britannica-full","opera",2062.4,12357,"full",0.728122091456076,0.328422024430597,1.63594140222522
460.2096,"http-www-britannica-com-batterystats-britannica-britannica-full","opera",1068.9,10163,"full",-0.0332074320850064,-1.29754292861655,0.818690596654295
483.9444,"http-www-britannica-com-batterystats-britannica-britannica-full","opera",1226.5,11289,"full",0.0866725531059183,-0.818690596654295,1.18710758925629
243.83592,"http-www-britannica-com-batterystats-britannica-britannica-noads","chrome",4698.3,7555,"noads",-1.54740519887331,2.60233042765711,0.328422024430597
670.1832,"http-www-britannica-com-batterystats-britannica-britannica-noads","chrome",3150.9,5887,"noads",0.862815820435994,1.42657059945551,0.0813228717724496
267.61932,"http-www-britannica-com-batterystats-britannica-britannica-noads","chrome",2644.1,5235,"noads",-1.32553973043244,0.851585042182344,-0.0813228717724495
247.39488,"http-www-britannica-com-batterystats-britannica-britannica-noads","chrome",3941,7030,"noads",-1.51286260679012,1.99268184795863,0.23183436245301
279.78192,"http-www-britannica-com-batterystats-britannica-britannica-noads","chrome",3025.3,7083,"noads",-1.21958932197059,1.25560488533233,0.241381745822447
221.25852,"http-www-britannica-com-batterystats-britannica-britannica-noads","opera",993.5,4957,"noads",-1.77902924363289,-1.65389844754492,-0.222308065187877
263.34,"http-www-britannica-com-batterystats-britannica-britannica-noads","opera",1919.5,9393,"noads",-1.36396644413264,0.23660535822584,0.695029144741602
249.01812,"http-www-britannica-com-batterystats-britannica-britannica-noads","opera",1397.6,5200,"noads",-1.49727243071523,-0.614494072405518,-0.104633455614075
199.41912,"http-www-britannica-com-batterystats-britannica-britannica-noads","opera",1122.8,4936,"noads",-2.0267659559272,-1.15034938037601,-0.23660535822584
218.43936,"http-www-britannica-com-batterystats-britannica-britannica-noads","opera",987.4,4789,"noads",-1.80959817229416,-1.71123880965454,-0.294313289581477
319.09392,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","chrome",2439.2,8852,"noanalytics",-0.906171077462825,0.642774594511798,0.6201102791199
293.51124,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","chrome",2444.5,9003,"noanalytics",-1.1053893296708,0.659991538619561,0.642774594511798
262.2492,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","chrome",2347.3,7863,"noanalytics",-1.3738613025199,0.553925796740599,0.382821860240874
281.27808,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","chrome",2645.8,8521,"noanalytics",-1.20687537459314,0.865003191593998,0.532406557486753
255.55824,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","chrome",3004.4,8490,"noanalytics",-1.43547176762996,1.21576600012519,0.5217393083884
495.19764,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","opera",1110.4,8399,"noanalytics",0.141470401611863,-1.19655132690156,0.50058010546674
618.62076,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","opera",1056.9,7601,"noanalytics",0.671966174524696,-1.31939516590522,0.338236217123051
671.28408,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","opera",1131.2,7950,"noanalytics",0.866728487725956,-1.10648068751121,0.418028984178433
420.41952,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","opera",1069.6,6978,"noanalytics",-0.248778196705296,-1.28684548909448,0.222308065187877
656.81424,"http-www-britannica-com-batterystats-britannica-britannica-noanalytics","opera",1095.2,7337,"noanalytics",0.814781113369689,-1.22554387294917,0.274977748969005
893.24352,"http-192-168-40-1-batterystats-dailymail-dailymail-full","chrome",1443,12099,"full",1.54772181318324,-0.490084544810971,1.50828546562336
860.70816,"http-192-168-40-1-batterystats-dailymail-dailymail-full","chrome",1794.7,12123,"full",1.45927118198633,0.156135868703289,1.52292377133927
871.65504,"http-192-168-40-1-batterystats-dailymail-dailymail-full","chrome",1790.7,12900,"full",1.48939918222324,0.151438742677196,1.90019596656649
999.9936,"http-192-168-40-1-batterystats-dailymail-dailymail-full","chrome",1735.2,12083,"full",1.81683640248295,0.0859810498242754,1.47994138903519
993.86496,"http-192-168-40-1-batterystats-dailymail-dailymail-full","chrome",1705.6,12185,"full",1.802181453172,0.053407276842684,1.55322089800153
936.13104,"http-192-168-40-1-batterystats-dailymail-dailymail-full","opera",1178.9,11542,"full",1.65951646537845,-0.978599760293084,1.23544034156125
1091.06136,"http-192-168-40-1-batterystats-dailymail-dailymail-full","opera",1213.8,11670,"full",2.02460849599347,-0.858274800580755,1.28684548909448
876.13272,"http-192-168-40-1-batterystats-dailymail-dailymail-full","opera",1256.5,11644,"full",1.50161375925086,-0.78665905068543,1.26588137468199
744.67008,"http-192-168-40-1-batterystats-dailymail-dailymail-full","opera",1610.2,13495,"full",1.1140525130236,-0.132682549333579,1.99268184795863
480.654,"http-192-168-40-1-batterystats-dailymail-dailymail-full","opera",1423.9,12603,"full",0.0704089668484606,-0.537762910642395,1.73166439612225
414.0864,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","chrome",1443.9,12644,"noads",-0.284961548342094,-0.48485701204345,1.77483021375867
505.44,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","chrome",1259,11009,"noads",0.190273894827148,-0.780349497982251,1.08115172117323
582.912,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","chrome",2332.4,12226,"noads",0.530230273614821,0.543134737187442,1.60153145335866
789.77592,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","chrome",1398.6,11272,"noads",1.25424325716602,-0.608897181436491,1.16853112339568
430.9596,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","chrome",1937.6,10831,"noads",-0.189750571698012,0.260543656847999,0.986120318603346
317.83752,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","opera",1186.9,10766,"noads",-0.915575823450134,-0.956362964763013,0.963722271712118
585.08352,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","opera",1072,10917,"noads",0.539094399752271,-1.27629331663219,1.04041281996993
990.47664,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","opera",1221.4,11142,"noads",1.79404038126285,-0.838318493952991,1.11508309544911
365.0184,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","opera",1031.9,10609,"noads",-0.585631230868395,-1.45273877664645,0.93458929107348
409.45032,"http-192-168-40-1-batterystats-dailymail-dailymail-noads","opera",1073.7,10903,"noads",-0.311801681578678,-1.26588137468199,1.02852336955382
791.5968,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","chrome",1593.9,13637,"noanalytics",1.25973310535366,-0.174959940165732,2.02768318791117
387.2448,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","chrome",1582.7,12528,"noanalytics",-0.444722597812608,-0.217552525271053,1.71123880965454
453.21408,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","chrome",2699,12647,"noanalytics",-0.0697222041093357,0.906228700757338,1.79771475351869
495.92736,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","chrome",1550.5,13223,"noanalytics",0.144980670783885,-0.270160165313734,1.92921881220677
333.396,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","chrome",2052,13258,"noanalytics",-0.80164941021528,0.31375950359513,1.95996398454005
842.9616,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","opera",1150.7,11245,"noanalytics",1.40960536503889,-1.04041281996993,1.14139952156726
1073.088,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","opera",1172,11319,"noanalytics",1.98501122556802,-1.00133129752569,1.20610300126827
289.2438,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","opera",1304.5,11692,"noanalytics",-1.14030336104392,-0.743122683669095,1.29754292861655
317.6496,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","opera",1262.1,11968,"noanalytics",-0.916985688420176,-0.767822588675739,1.45273877664645
878.15232,"http-192-168-40-1-batterystats-dailymail-dailymail-noanalytics","opera",1155.2,12620,"noanalytics",1.50710257331262,-1.0324703045108,1.75283909932597
831.13056,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",1433.6,4294,"full",1.37591048708189,-0.511131101334019,-0.559345532974878
640.35504,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",1535.4,4196,"full",0.754282103509407,-0.31375950359513,-0.648492180592857
782.271,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",1473,4206,"full",1.23148196475447,-0.438379628835157,-0.642774594511798
702.99576,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",1839,4224,"full",0.976764317060848,0.17967539957961,-0.6201102791199
772.9344,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",3353.1,8294,"full",1.20285869370426,1.60153145335866,0.48485701204345
794.30976,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",2188,4248,"full",1.26788914410297,0.423100109874425,-0.603319299671101
884.16288,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",3116,6696,"full",1.52336353255263,1.38905898362949,0.19857834735111
737.91648,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",2286,4651,"full",1.09233393977174,0.50058010546674,-0.34808309750652
795.82752,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",2058.9,4775,"full",1.27243988049363,0.323526823968293,-0.299164132551331
792.92304,"http-192-168-40-1-batterystats-theguardian-theguardian-full","chrome",2066,4519,"full",1.26372369988881,0.343155498201741,-0.438379628835157
571.2714,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1098.5,5849,"full",0.482143236012983,-1.21576600012519,0.0720117052528801
724.6512,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1278.2,6652,"full",1.04908998948198,-0.755415026360469,0.193846218385278
632.96064,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1194.5,7140,"full",0.726594548505309,-0.93458929107348,0.250951183086641
668.736,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1198,7625,"full",0.85766249847742,-0.927429261627518,0.343155498201741
843.76512,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1222.3,6252,"full",1.41187661587895,-0.831740286663613,0.128001042354502
333.14652,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1341.8,9686,"full",-0.80343392170553,-0.689131147209014,0.737018480316896
379.57248,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1404,9299,"full",-0.492427305579208,-0.575704675100676,0.683257025248282
590.19552,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1438.3,7904,"full",0.559832328181398,-0.505848564254806,0.402879276905268
532.97208,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",2230.8,9440,"full",0.316713662324467,0.448622910601434,0.706898381869951
896.0742,"http-192-168-40-1-batterystats-theguardian-theguardian-full","opera",1212.4,7869,"full",1.55526433911047,-0.871770972189959,0.387821480464741
566.41104,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","chrome",2103.4,4476,"noanalytics",0.461774561823346,0.362917295139356,-0.474441387788774
588.59424,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","chrome",1899,5161,"noanalytics",0.553355774433759,0.227068637986835,-0.125661346855074
724.7232,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","chrome",2437.4,7302,"noanalytics",1.04932683485469,0.637077944491846,0.265348843723046
893.9646,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","chrome",2222.8,4946,"noanalytics",1.54964544291036,0.443495452975006,-0.227068637986835
628.1784,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","chrome",1865.7,5161,"noanalytics",0.708515176526698,0.203314927298569,-0.125661346855074
838.52496,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","opera",1148.8,6296,"noanalytics",1.39702553140145,-1.06464405193839,0.132682549333579
1018.94832,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","opera",1438.7,4826,"noanalytics",1.86159943518342,-0.50058010546674,-0.284632217294727
454.05684,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","opera",2863.6,7883,"noanalytics",-0.0652934721085325,1.07286134165,0.392830813649729
518.44968,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","opera",1748.6,8694,"noanalytics",0.250856703028565,0.099967193960743,0.575704675100676
801.22464,"http-192-168-40-1-batterystats-theguardian-theguardian-noanalytics","opera",1236.9,6218,"noanalytics",1.28855218621268,-0.802571888059309,0.123322339046612
456.38208,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","chrome",1462.1,2516,"full",-0.0531167533918927,-0.448622910601434,-1.3534061120182
371.64744,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","chrome",2009.4,3112,"full",-0.542726652608064,0.299164132551331,-1.14139952156726
562.9824,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","chrome",1519.7,2444,"full",0.447300491210684,-0.345618248847929,-1.42657059945551
332.9748,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","chrome",2026.6,2787,"full",-0.80466299846038,0.308887103416106,-1.27629331663219
360.8388,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","chrome",1364.8,2343,"full",-0.613084880690058,-0.665774016222946,-1.49396340221936
446.87412,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","opera",941.4,2029,"full",-0.103305318369811,-2.02768318791117,-2.02768318791117
326.592,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","opera",925.5,2069,"full",-0.850802980106682,-2.48478518923857,-1.8726906799231
151.94304,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","opera",880.9,2118,"full",-2.67493785502312,-2.77292129460866,-1.71123880965454
271.674,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","opera",865.7,2102,"full",-1.28969295065319,-3.11301726340868,-1.75283909932597
315.13608,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-full","opera",1145.9,2350,"full",-0.935923911361718,-1.07286134165,-1.47994138903519
282.46608,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","chrome",2767.1,3501,"noads",-1.19682815945712,0.986120318603346,-0.978599760293084
462.6936,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","chrome",1609.9,2372,"noads",-0.0203750029163596,-0.137366966074214,-1.46620446492241
307.9296,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","chrome",3320.3,4136,"noads",-0.991070657459475,1.55322089800153,-0.712870450382715
293.27976,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","chrome",3311.7,6354,"noads",-1.10727012239744,1.53789588312821,0.149091438490236
270.2808,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","chrome",1922.8,3331,"noads",-1.30194931901925,0.241381745822447,-1.04842151668575
305.8776,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","opera",947,3436,"noads",-1.00700954834786,-1.99268184795863,-1.01677756045901
304.64928,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","opera",934.7,6470,"noads",-1.01660175212811,-2.25594502801315,0.165540571952053
426.87216,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","opera",1073.8,2157,"noads",-0.212468293808276,-1.25560488533233,-1.63594140222522
443.01312,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","opera",1411.3,3261,"noads",-0.123991477326757,-0.553925796740599,-1.09795939076241
267.54624,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noads","opera",1125.9,2162,"noads",-1.32619079004989,-1.13254016686964,-1.61849689446641
372.67776,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","chrome",1849.7,4720,"noanalytics",-0.536126993186668,0.184394857586466,-0.328422024430597
312.56604,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","chrome",1410,2131,"noanalytics",-0.955444814959227,-0.559345532974878,-1.69150318112383
362.232,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","chrome",1313.3,2190,"noanalytics",-0.603898489709425,-0.724891626082159,-1.58501483835917
428.4108,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","chrome",3255.4,5758,"noanalytics",-0.203891205386103,1.50828546562336,0.0627067779432138
362.19744,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","chrome",2168.3,9934,"noanalytics",-0.604125941518264,0.407918740945035,0.767822588675739
157.44168,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","opera",1019.1,2178,"noanalytics",-2.5901943372397,-1.52292377133927,-1.60153145335866
297.46332,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","opera",932.1,3762,"noanalytics",-1.0735052169819,-2.31945514845046,-0.892318535094087
360.83736,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","opera",948.1,2077,"noanalytics",-0.613094394004958,-1.95996398454005,-1.8465332589292
369.1008,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","opera",1318.2,2694,"noanalytics",-0.559117841803061,-0.718868052822716,-1.31939516590522
335.46744,"http-biomedcentral-com-batterystats-biomedcentral-biomedcentral-noanalytics","opera",1135.8,4132,"noanalytics",-0.786883923938985,-1.08951708255962,-0.718868052822716
